region,date,et0_fao_evapotranspiration,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max
Luhansk,2017-04-17,1.45,10.2,13.4,8.0,16.4,42.8
Luhansk,2017-04-18,1.83,8.9,16.1,5.1,26.1,49.0
Luhansk,2017-04-19,1.42,7.5,10.6,1.4,25.5,49.7
Luhansk,2017-04-20,2.74,3.6,8.1,-0.4,23.4,46.4
Luhansk,2017-04-21,1.05,4.1,6.7,1.5,27.1,51.1
Luhansk,2017-04-22,2.33,7.2,11.8,2.5,31.5,60.8
Luhansk,2017-04-23,1.71,8.9,12.2,6.2,21.2,38.9
Luhansk,2017-04-24,2.29,7.6,12.8,4.0,22.7,41.4
Luhansk,2017-04-25,3.29,8.2,13.0,3.0,19.6,40.0
Luhansk,2017-04-26,3.82,10.2,16.9,4.9,20.8,46.4
Luhansk,2017-04-27,4.19,12.1,19.4,4.8,17.7,36.0
Luhansk,2017-04-28,3.88,12.6,19.8,5.8,16.0,33.8
Luhansk,2017-04-29,3.86,14.4,21.4,8.3,11.2,25.9
Luhansk,2017-04-30,4.92,15.6,22.8,8.9,27.1,51.5
Luhansk,2017-05-01,4.87,16.3,22.6,10.9,22.1,43.2
Luhansk,2017-05-02,4.44,17.9,26.2,9.4,10.5,19.1
Luhansk,2017-05-03,4.91,19.9,26.4,11.5,16.5,30.2
Luhansk,2017-05-04,5.09,18.6,24.2,13.6,19.5,43.2
Luhansk,2017-05-05,4.95,14.3,19.0,9.6,17.6,37.8
Luhansk,2017-05-06,4.43,13.4,20.9,6.4,9.4,18.7
Luhansk,2017-05-07,4.86,15.9,23.5,5.7,9.1,19.1
Luhansk,2017-05-08,2.78,15.2,19.3,10.7,24.0,47.5
Luhansk,2017-05-09,3.2,15.5,19.6,11.9,24.2,58.0
Luhansk,2017-05-10,1.28,12.0,14.2,8.0,24.0,49.7
Luhansk,2017-05-11,3.4,9.5,13.5,4.8,17.9,37.8
Luhansk,2017-05-12,4.2,13.6,18.6,8.4,26.6,59.8
Luhansk,2017-05-13,4.22,15.2,21.2,7.3,15.9,33.1
Luhansk,2017-05-14,4.11,16.5,22.3,11.2,18.5,38.9
Luhansk,2017-05-15,3.14,14.7,18.8,11.6,28.3,55.1
Luhansk,2017-05-16,3.62,14.0,17.8,11.3,15.2,33.5
Luhansk,2017-05-17,3.04,12.7,16.6,6.7,22.7,44.6
Luhansk,2017-05-18,2.35,8.7,13.9,3.6,19.1,38.2
Luhansk,2017-05-19,2.97,9.7,14.5,3.2,13.8,31.3
Luhansk,2017-05-20,4.1,12.6,18.2,5.1,11.7,28.1
Luhansk,2017-05-21,3.28,13.9,18.4,7.3,17.6,33.5
Luhansk,2017-05-22,1.69,13.1,16.7,9.6,18.3,42.1
Luhansk,2017-05-23,4.06,12.1,17.9,4.0,13.8,31.0
Luhansk,2017-05-24,4.75,14.7,21.6,6.2,10.1,23.0
Luhansk,2017-05-25,3.35,16.0,21.4,11.1,11.3,25.6
Luhansk,2017-05-26,4.7,16.7,22.9,10.4,15.4,28.8
Luhansk,2017-05-27,4.98,18.0,24.3,9.9,18.7,38.2
Luhansk,2017-05-28,4.94,17.7,22.4,13.1,21.1,41.8
Luhansk,2017-05-29,4.98,17.3,23.7,11.1,15.0,28.8
Luhansk,2017-05-30,5.46,21.1,26.6,14.2,18.8,37.4
Luhansk,2017-05-31,5.72,22.4,28.6,15.7,19.2,41.0
Luhansk,2017-06-01,5.13,22.1,26.7,17.6,23.4,47.2
Luhansk,2017-06-02,5.45,19.1,23.1,13.9,25.3,52.6
Luhansk,2017-06-03,5.34,14.6,19.2,9.6,27.9,58.0
Luhansk,2017-06-04,4.83,13.4,19.1,6.2,13.2,32.4
Luhansk,2017-06-05,5.57,17.1,24.0,8.3,12.1,28.1
Luhansk,2017-06-06,6.05,20.9,29.0,10.8,10.9,27.7
Luhansk,2017-06-07,6.17,23.4,30.5,14.9,17.7,33.8
Luhansk,2017-06-08,5.55,23.7,29.6,17.1,15.1,29.5
Luhansk,2017-06-09,5.5,23.7,31.6,17.5,20.0,46.1
Luhansk,2017-06-10,2.74,20.7,24.5,17.5,16.1,30.2
Luhansk,2017-06-11,2.29,17.1,19.6,14.1,20.3,40.7
Luhansk,2017-06-12,4.3,17.9,23.4,10.7,13.6,30.2
Luhansk,2017-06-13,4.65,20.8,26.6,16.1,27.1,56.9
Luhansk,2017-06-14,3.55,19.1,23.0,15.6,13.4,27.7
Luhansk,2017-06-15,4.24,17.1,21.6,12.9,16.5,36.7
Luhansk,2017-06-16,4.24,16.9,20.4,13.5,20.7,42.5
Luhansk,2017-06-17,4.73,19.1,24.5,14.1,17.0,42.8
Luhansk,2017-06-18,4.24,19.7,25.4,13.5,12.3,23.0
Luhansk,2017-06-19,5.11,20.6,26.1,13.2,12.9,28.4
Luhansk,2017-06-20,5.52,22.5,28.6,13.9,13.9,29.9
Luhansk,2017-06-21,6.09,24.0,30.9,16.7,21.1,41.8
Luhansk,2017-06-22,6.45,21.2,25.5,16.5,25.3,49.7
Luhansk,2017-06-23,5.34,21.3,26.8,13.8,20.9,41.0
Luhansk,2017-06-24,4.3,20.8,24.4,17.5,24.7,50.0
Luhansk,2017-06-25,3.8,20.5,25.5,14.4,18.5,38.5
Luhansk,2017-06-26,5.77,23.4,29.4,15.3,15.5,29.2
Luhansk,2017-06-27,6.43,25.8,31.2,19.5,12.8,30.2
Luhansk,2017-06-28,5.79,26.7,32.8,18.8,10.1,22.0
Luhansk,2017-06-29,5.49,26.7,32.4,19.8,13.0,27.7
Luhansk,2017-06-30,5.97,27.0,32.8,19.2,15.2,32.8
Luhansk,2017-07-01,7.13,29.0,34.7,23.3,18.5,34.2
Luhansk,2017-07-02,7.12,27.1,33.5,21.9,23.0,48.2
Luhansk,2017-07-03,5.49,25.1,30.8,18.5,15.7,33.8
Luhansk,2017-07-04,3.9,21.5,26.2,18.2,18.1,41.4
Luhansk,2017-07-05,6.16,20.4,25.2,16.4,32.3,61.6
Luhansk,2017-07-06,5.34,19.8,25.1,13.2,18.1,38.9
Luhansk,2017-07-07,3.08,17.8,21.0,15.5,17.1,38.2
Luhansk,2017-07-08,5.03,18.0,23.5,11.8,21.1,41.8
Luhansk,2017-07-09,2.56,15.2,20.5,10.3,16.1,32.0
Luhansk,2017-07-10,4.94,18.8,25.1,10.6,18.9,38.9
Luhansk,2017-07-11,4.62,21.2,26.2,14.4,14.0,31.3
Luhansk,2017-07-12,4.96,22.5,28.5,15.1,10.2,20.9
Luhansk,2017-07-13,6.28,24.3,29.9,18.8,15.6,32.0
Luhansk,2017-07-14,6.93,24.3,30.7,17.2,23.7,47.5
Luhansk,2017-07-15,5.62,24.1,29.4,18.2,15.5,33.1
Luhansk,2017-07-16,3.85,22.0,26.0,17.4,11.7,38.9
Luhansk,2017-07-17,4.37,21.8,26.5,18.5,21.5,43.2
Luhansk,2017-07-18,6.22,22.1,27.0,17.5,18.6,39.6
Luhansk,2017-07-19,6.61,22.7,28.3,16.1,18.4,39.6
Luhansk,2017-07-20,6.52,23.3,28.9,16.0,21.1,43.2
Luhansk,2017-07-21,5.83,24.1,30.5,15.9,9.7,24.1
Luhansk,2017-07-22,6.44,26.2,32.2,18.0,10.7,25.6
Luhansk,2017-07-23,5.49,25.9,32.2,21.0,16.2,38.5
Luhansk,2017-07-24,3.64,23.1,27.8,18.2,15.1,31.3
Luhansk,2017-07-25,5.14,25.3,31.8,18.6,12.2,28.8
Luhansk,2017-07-26,5.75,26.6,33.0,19.1,15.5,33.5
Luhansk,2017-07-27,6.74,27.9,34.8,20.5,17.3,38.5
Luhansk,2017-07-28,8.74,29.5,36.3,21.9,22.7,45.4
Luhansk,2017-07-29,5.41,25.5,29.0,21.0,28.1,56.2
Luhansk,2017-07-30,3.04,21.0,23.5,19.0,28.3,55.1
Luhansk,2017-07-31,3.65,22.1,25.6,19.8,23.8,45.4
Luhansk,2017-08-01,5.78,23.8,30.5,16.5,15.4,33.5
Luhansk,2017-08-02,5.58,25.8,32.5,18.2,11.6,27.0
Luhansk,2017-08-03,5.86,26.6,33.6,18.7,8.6,21.6
Luhansk,2017-08-04,5.96,28.6,35.5,21.0,11.1,23.0
Luhansk,2017-08-05,6.03,29.6,36.0,21.4,12.1,26.3
Luhansk,2017-08-06,6.73,29.6,35.0,23.2,18.8,34.9
Luhansk,2017-08-07,7.8,30.2,37.1,23.5,17.6,34.9
Luhansk,2017-08-08,7.53,30.9,38.5,22.6,22.5,42.1
Luhansk,2017-08-09,7.47,26.8,31.6,21.8,23.2,47.5
Luhansk,2017-08-10,7.15,24.7,30.0,19.1,17.8,35.6
Luhansk,2017-08-11,6.51,24.8,31.5,17.4,15.2,34.2
Luhansk,2017-08-12,6.34,25.2,32.6,16.4,12.6,29.2
Luhansk,2017-08-13,7.18,26.7,34.2,17.3,17.7,37.1
Luhansk,2017-08-14,7.39,27.8,33.7,21.4,17.5,36.7
Luhansk,2017-08-15,7.23,26.0,31.3,20.1,18.2,38.2
Luhansk,2017-08-16,7.25,26.1,32.5,19.2,21.5,42.8
Luhansk,2017-08-17,7.83,26.2,32.1,19.8,23.7,49.0
Luhansk,2017-08-18,8.43,27.3,33.0,20.8,24.5,49.7
Luhansk,2017-08-19,7.83,27.0,32.7,21.2,22.0,45.7
Luhansk,2017-08-20,7.66,26.9,34.1,20.0,25.5,49.0
Luhansk,2017-08-21,8.8,27.2,33.0,21.7,31.0,61.2
Luhansk,2017-08-22,7.51,25.6,30.8,20.9,31.1,65.9
Luhansk,2017-08-23,3.47,21.8,27.0,17.9,19.9,39.6
Luhansk,2017-08-24,4.77,20.1,25.0,14.9,20.0,41.0
Luhansk,2017-08-25,4.58,19.9,25.6,14.4,13.7,29.9
Luhansk,2017-08-26,4.95,21.3,28.4,13.1,11.9,28.1
Luhansk,2017-08-27,4.38,23.3,30.0,16.5,9.0,21.2
Luhansk,2017-08-28,5.31,24.1,31.9,16.0,26.8,52.2
Luhansk,2017-08-29,3.65,19.4,23.8,15.6,20.8,42.1
Luhansk,2017-08-30,2.63,17.0,20.0,14.0,15.9,33.5
Luhansk,2017-08-31,1.1,15.7,17.7,13.8,13.7,28.1
Luhansk,2017-09-01,3.33,17.7,21.8,14.9,17.3,36.0
Luhansk,2017-09-02,2.24,15.8,19.8,13.1,24.0,50.8
Luhansk,2017-09-03,2.6,18.0,22.7,13.1,19.8,40.3
Luhansk,2017-09-04,3.65,18.5,24.4,13.1,10.8,23.4
Luhansk,2017-09-05,2.84,20.7,27.0,15.5,17.6,37.4
Luhansk,2017-09-06,2.25,19.0,23.6,15.6,12.8,28.8
Luhansk,2017-09-07,3.83,17.7,23.3,12.4,22.5,45.0
Luhansk,2017-09-08,3.16,18.8,25.0,13.9,20.9,54.7
Luhansk,2017-09-09,3.49,17.1,22.1,12.3,12.9,29.5
Luhansk,2017-09-10,3.68,16.7,22.7,10.1,12.1,28.1
Luhansk,2017-09-11,4.14,18.6,25.4,11.9,15.7,33.8
Luhansk,2017-09-12,5.26,22.4,30.1,15.4,21.7,41.8
Luhansk,2017-09-13,5.97,24.9,31.7,19.2,25.1,47.2
Luhansk,2017-09-14,3.92,21.1,25.4,16.1,17.0,35.3
Luhansk,2017-09-15,4.74,21.1,29.1,13.4,19.5,40.0
Luhansk,2017-09-16,4.14,20.9,28.3,14.8,12.7,25.2
Luhansk,2017-09-17,4.17,20.9,28.8,13.8,14.8,30.6
Luhansk,2017-09-18,5.27,23.7,32.9,15.4,17.9,35.6
Luhansk,2017-09-19,4.66,23.0,29.1,17.5,15.5,33.8
Luhansk,2017-09-20,4.84,22.0,29.6,15.4,15.4,32.0
Luhansk,2017-09-21,4.86,23.1,30.7,15.9,19.4,38.5
Luhansk,2017-09-22,7.38,23.3,29.5,18.7,33.8,65.2
Luhansk,2017-09-23,5.61,17.6,22.5,12.9,30.7,59.0
Luhansk,2017-09-24,4.64,16.7,21.4,12.9,22.2,45.4
Luhansk,2017-09-25,4.52,15.3,20.0,11.4,21.4,45.0
Luhansk,2017-09-26,3.67,11.8,16.3,7.4,24.2,47.2
Luhansk,2017-09-27,3.32,10.7,13.7,7.9,24.5,48.2
Luhansk,2017-09-28,3.08,9.8,13.5,6.3,22.9,47.5
Luhansk,2017-09-29,2.59,8.2,13.1,3.5,15.8,33.8
Luhansk,2017-09-30,1.57,7.3,10.7,1.8,12.1,25.9
Luhansk,2017-10-01,1.68,9.0,12.1,6.6,19.3,38.2
Luhansk,2017-10-02,1.76,7.0,10.4,2.7,14.8,33.1
Luhansk,2017-10-03,2.16,6.8,10.4,3.2,11.7,26.6
Luhansk,2017-10-04,2.66,7.4,14.6,-0.1,16.8,35.3
Luhansk,2017-10-05,1.86,9.7,13.6,5.4,20.9,39.2
Luhansk,2017-10-06,2.76,15.5,19.8,12.2,36.6,69.5
Luhansk,2017-10-07,0.89,13.4,16.3,9.7,17.8,41.0
Luhansk,2017-10-08,2.72,14.6,22.0,8.6,23.5,45.4
Luhansk,2017-10-09,2.19,14.7,19.1,11.8,21.8,43.6
Luhansk,2017-10-10,2.39,12.0,16.5,8.6,20.0,40.0
Luhansk,2017-10-11,0.78,9.4,11.9,7.2,10.2,18.4
Luhansk,2017-10-12,0.57,9.9,11.6,8.4,20.4,39.6
Luhansk,2017-10-13,0.65,12.3,14.8,9.6,20.1,36.7
Luhansk,2017-10-14,1.46,10.5,13.2,7.6,20.3,47.9
Luhansk,2017-10-15,1.36,9.0,11.6,6.3,27.7,61.9
Luhansk,2017-10-16,1.76,7.8,10.0,5.7,33.4,62.3
Luhansk,2017-10-17,1.27,9.8,13.5,4.3,20.7,40.7
Luhansk,2017-10-18,1.83,12.0,17.8,6.8,15.5,29.9
Luhansk,2017-10-19,1.89,14.0,20.4,9.7,16.3,33.5
Luhansk,2017-10-20,0.99,12.8,17.5,9.1,11.7,20.5
Luhansk,2017-10-21,0.69,8.9,12.1,7.2,14.3,26.6
Luhansk,2017-10-22,0.41,5.2,7.1,3.4,18.1,34.2
Luhansk,2017-10-23,1.14,2.3,6.6,-2.3,11.4,21.2
Luhansk,2017-10-24,1.33,3.7,7.8,0.4,23.0,45.4
Luhansk,2017-10-25,0.24,2.2,4.5,1.5,20.2,37.4
Luhansk,2017-10-26,0.5,1.1,3.0,-0.7,12.4,25.6
Luhansk,2017-10-27,0.62,6.7,10.8,1.5,21.7,42.1
Luhansk,2017-10-28,0.45,9.8,12.3,7.4,22.8,42.5
Luhansk,2017-10-29,0.98,9.3,11.2,6.1,20.2,36.7
Luhansk,2017-10-30,0.79,7.6,10.3,4.7,25.2,55.1
Luhansk,2017-10-31,1.66,5.1,6.7,4.0,43.0,79.9
Luhansk,2017-11-01,1.11,3.2,5.0,1.2,29.1,55.4
Luhansk,2017-11-02,0.47,4.2,6.6,1.0,28.3,54.0
Luhansk,2017-11-03,0.57,8.8,11.1,6.8,21.4,39.2
Luhansk,2017-11-04,0.76,9.3,11.6,8.0,17.8,33.8
Luhansk,2017-11-05,0.75,5.9,7.5,3.5,9.8,18.7
Luhansk,2017-11-06,0.89,4.3,7.6,2.1,15.1,30.2
Luhansk,2017-11-07,0.47,5.0,7.1,2.9,16.3,31.3
Luhansk,2017-11-08,0.47,5.9,7.6,5.0,15.0,28.8
Luhansk,2017-11-09,0.5,4.0,5.6,2.8,14.4,28.1
Luhansk,2017-11-10,0.34,3.7,4.9,2.5,11.6,24.1
Luhansk,2017-11-11,0.44,4.8,7.7,2.3,9.8,17.6
Luhansk,2017-11-12,0.66,7.2,11.8,2.3,22.7,42.5
Luhansk,2017-11-13,0.62,8.6,10.1,6.8,21.6,40.7
Luhansk,2017-11-14,1.18,10.6,15.9,6.4,18.9,36.7
Luhansk,2017-11-15,0.57,5.2,7.9,1.9,16.5,33.1
Luhansk,2017-11-16,0.69,1.7,5.3,-1.1,12.0,23.8
Luhansk,2017-11-17,0.6,0.9,5.7,-2.0,9.0,16.6
Luhansk,2017-11-18,0.45,0.4,4.1,-2.7,12.5,26.6
Luhansk,2017-11-19,0.36,3.4,7.7,-1.1,13.8,27.0
Luhansk,2017-11-20,0.51,6.3,11.8,1.6,23.5,44.6
Luhansk,2017-11-21,0.19,6.3,9.6,1.5,20.4,45.4
Luhansk,2017-11-22,0.53,0.7,2.2,-0.5,25.5,49.0
Luhansk,2017-11-23,0.39,-1.0,0.1,-2.3,20.5,39.6
Luhansk,2017-11-24,0.38,-2.9,-0.9,-4.6,12.2,23.0
Luhansk,2017-11-25,0.41,-4.4,-2.3,-7.2,16.9,33.8
Luhansk,2017-11-26,0.37,-3.3,-0.8,-10.8,12.7,24.1
Luhansk,2017-11-27,0.41,-5.3,-0.7,-12.8,14.3,28.1
Luhansk,2017-11-28,0.41,-4.6,-1.7,-8.6,20.4,37.4
Luhansk,2017-11-29,0.51,-2.3,-0.4,-3.8,24.5,46.4
Luhansk,2017-11-30,0.2,0.6,1.8,-1.2,18.6,36.4
Luhansk,2017-12-01,0.3,2.4,4.3,1.1,25.1,47.5
Luhansk,2017-12-02,0.52,3.4,5.6,2.7,22.4,43.2
Luhansk,2017-12-03,0.44,4.1,7.5,1.8,18.5,33.5
Luhansk,2017-12-04,0.47,6.4,9.5,3.4,19.0,43.2
Luhansk,2017-12-05,0.37,1.5,5.4,-0.4,16.6,30.2
Luhansk,2017-12-06,0.56,0.1,2.0,-2.4,22.0,41.0
Luhansk,2017-12-07,0.72,-0.1,0.8,-2.3,22.9,43.2
Luhansk,2017-12-08,0.43,-2.1,0.2,-5.0,13.2,24.8
Luhansk,2017-12-09,0.24,1.9,4.6,-1.2,16.5,31.7
Luhansk,2017-12-10,0.95,6.1,9.1,4.3,26.8,49.7
Luhansk,2017-12-11,0.98,3.7,5.1,1.4,29.2,55.8
Luhansk,2017-12-12,0.34,7.0,9.4,4.6,19.6,36.0
Luhansk,2017-12-13,0.32,6.3,8.6,4.7,15.5,28.8
Luhansk,2017-12-14,0.71,5.6,7.8,3.8,21.7,41.8
Luhansk,2017-12-15,0.31,5.4,6.6,4.4,20.6,38.9
Luhansk,2017-12-16,0.56,7.2,9.1,5.4,26.6,50.0
Luhansk,2017-12-17,0.67,6.0,9.2,4.5,23.9,45.7
Luhansk,2017-12-18,0.3,6.2,7.6,4.5,26.6,50.8
Luhansk,2017-12-19,0.31,2.7,5.2,-0.1,15.1,31.3
Luhansk,2017-12-20,0.2,0.2,1.8,-2.2,6.4,11.2
Luhansk,2017-12-21,0.49,-0.4,0.9,-1.5,11.6,23.4
Luhansk,2017-12-22,0.53,-1.1,0.8,-3.2,18.4,36.7
Luhansk,2017-12-23,0.27,-0.7,1.2,-2.2,13.6,24.8
Luhansk,2017-12-24,0.47,-0.4,3.9,-2.6,38.4,82.4
Luhansk,2017-12-25,0.43,0.6,2.2,-0.2,32.2,62.6
Luhansk,2017-12-26,0.23,0.7,2.8,-2.1,20.2,37.4
Luhansk,2017-12-27,0.4,5.9,8.2,2.8,25.9,49.3
Luhansk,2017-12-28,0.39,6.2,9.6,2.7,19.4,36.4
Luhansk,2017-12-29,0.3,1.7,4.0,-0.1,18.2,34.2
Luhansk,2017-12-30,0.38,2.5,5.1,0.0,21.3,41.0
Luhansk,2017-12-31,0.27,0.8,3.3,-0.6,9.7,17.3
Luhansk,2018-01-01,0.19,2.5,3.8,1.5,7.3,13.3
Luhansk,2018-01-02,0.27,3.3,4.8,2.3,14.1,26.6
Luhansk,2018-01-03,0.44,0.7,4.0,-1.9,20.2,39.6
Luhansk,2018-01-04,0.4,-1.7,0.1,-2.9,18.7,36.4
Luhansk,2018-01-05,0.4,-1.4,0.6,-2.2,15.6,31.7
Luhansk,2018-01-06,0.26,-0.2,2.2,-2.6,15.2,28.1
Luhansk,2018-01-07,0.53,4.4,7.7,0.8,24.9,46.8
Luhansk,2018-01-08,0.42,2.6,6.7,-3.0,17.1,35.6
Luhansk,2018-01-09,0.83,-2.3,0.3,-4.7,28.6,54.4
Luhansk,2018-01-10,0.54,-2.9,1.3,-6.3,16.9,34.9
Luhansk,2018-01-11,0.33,-1.4,1.1,-3.1,8.4,15.5
Luhansk,2018-01-12,0.49,-2.5,0.6,-4.6,16.9,32.8
Luhansk,2018-01-13,0.79,-5.0,-3.3,-6.7,18.5,37.4
Luhansk,2018-01-14,0.73,-8.3,-4.7,-11.4,19.5,37.4
Luhansk,2018-01-15,0.59,-9.2,-6.1,-11.8,22.7,42.8
Luhansk,2018-01-16,0.42,-4.7,-2.8,-7.3,19.5,38.5
Luhansk,2018-01-17,0.39,-4.5,-2.5,-6.4,25.8,49.3
Luhansk,2018-01-18,0.46,-2.3,-0.5,-5.4,25.3,48.2
Luhansk,2018-01-19,0.43,-6.5,-4.6,-9.1,21.3,41.0
Luhansk,2018-01-20,0.31,-2.4,1.5,-5.3,23.8,44.6
Luhansk,2018-01-21,0.17,0.6,2.3,-5.2,24.6,45.4
Luhansk,2018-01-22,0.26,-5.0,-3.4,-7.2,20.1,38.5
Luhansk,2018-01-23,0.21,-3.0,-1.8,-5.3,21.1,37.1
Luhansk,2018-01-24,0.31,-7.9,-5.5,-10.9,22.6,39.2
Luhansk,2018-01-25,0.27,-14.2,-11.2,-17.5,13.4,24.1
Luhansk,2018-01-26,0.33,-8.3,-5.4,-12.2,18.4,32.4
Luhansk,2018-01-27,0.3,-10.4,-8.0,-13.6,18.0,32.0
Luhansk,2018-01-28,0.31,-7.8,-3.0,-11.6,15.8,28.4
Luhansk,2018-01-29,0.28,-2.7,-0.7,-4.4,17.4,29.9
Luhansk,2018-01-30,0.28,0.7,2.7,-1.6,27.4,48.2
Luhansk,2018-01-31,0.58,0.1,2.0,-2.3,32.2,57.6
Luhansk,2018-02-01,0.44,-5.4,-2.7,-10.6,25.8,46.1
Luhansk,2018-02-02,0.44,-1.9,2.8,-10.5,19.8,35.6
Luhansk,2018-02-03,0.38,3.0,5.3,1.4,19.8,36.4
Luhansk,2018-02-04,0.54,5.9,7.8,4.4,31.5,64.8
Luhansk,2018-02-05,0.67,-1.6,4.5,-4.2,23.5,45.0
Luhansk,2018-02-06,0.75,-2.4,0.6,-4.1,15.1,27.0
Luhansk,2018-02-07,0.58,-1.9,2.8,-4.7,11.3,20.2
Luhansk,2018-02-08,0.55,-1.1,1.6,-3.9,24.0,45.7
Luhansk,2018-02-09,0.45,0.2,0.7,-0.4,23.8,44.3
Luhansk,2018-02-10,0.61,0.4,3.1,-1.1,22.7,43.2
Luhansk,2018-02-11,1.15,-0.4,2.0,-2.5,23.1,44.6
Luhansk,2018-02-12,0.96,-3.5,-2.5,-4.4,28.8,54.0
Luhansk,2018-02-13,0.53,-4.4,-2.7,-5.5,23.6,47.5
Luhansk,2018-02-14,0.58,-2.2,0.9,-4.2,15.5,29.9
Luhansk,2018-02-15,0.76,-1.6,1.7,-3.5,22.9,44.3
Luhansk,2018-02-16,0.89,-1.1,1.9,-2.2,20.2,39.6
Luhansk,2018-02-17,0.63,-1.2,1.0,-2.3,16.5,33.5
Luhansk,2018-02-18,0.73,-0.6,2.8,-2.7,9.1,23.0
Luhansk,2018-02-19,0.5,-0.2,2.3,-1.5,9.1,17.6
Luhansk,2018-02-20,0.77,-2.7,-0.3,-5.9,14.3,29.5
Luhansk,2018-02-21,0.67,-4.4,-2.0,-6.4,10.3,23.0
Luhansk,2018-02-22,0.85,-5.0,-2.0,-7.4,16.7,34.2
Luhansk,2018-02-23,0.69,-8.3,-4.7,-11.4,18.6,37.1
Luhansk,2018-02-24,0.62,-10.0,-6.2,-13.4,16.6,33.5
Luhansk,2018-02-25,0.82,-8.5,-5.8,-10.7,13.7,29.9
Luhansk,2018-02-26,0.77,-9.8,-6.5,-13.1,14.4,32.8
Luhansk,2018-02-27,0.79,-9.8,-6.7,-13.6,30.4,59.0
Luhansk,2018-02-28,0.67,-5.9,0.0,-9.9,24.5,46.8
Luhansk,2018-03-01,0.39,-5.8,-4.2,-7.0,34.9,65.2
Luhansk,2018-03-02,0.97,-6.0,-3.0,-9.2,13.0,23.4
Luhansk,2018-03-03,0.37,-4.9,1.6,-8.6,30.1,54.4
Luhansk,2018-03-04,0.62,-0.8,3.8,-8.4,25.8,49.3
Luhansk,2018-03-05,0.64,-7.3,-4.9,-10.4,28.9,55.1
Luhansk,2018-03-06,1.03,-6.7,-0.4,-13.1,17.8,33.1
Luhansk,2018-03-07,0.36,-2.1,4.2,-8.3,23.7,43.9
Luhansk,2018-03-08,0.3,2.8,4.3,-0.1,18.8,34.2
Luhansk,2018-03-09,0.6,-0.7,0.9,-2.0,11.5,25.2
Luhansk,2018-03-10,0.74,-0.4,3.0,-2.5,6.8,16.2
Luhansk,2018-03-11,0.64,-1.5,0.6,-5.2,13.3,27.0
Luhansk,2018-03-12,1.45,-4.2,1.4,-7.2,15.3,32.8
Luhansk,2018-03-13,1.66,-3.6,3.0,-8.1,25.1,49.0
Luhansk,2018-03-14,1.38,-0.2,4.6,-4.8,29.5,57.2
Luhansk,2018-03-15,0.66,4.9,8.1,2.2,25.4,47.2
Luhansk,2018-03-16,0.88,2.3,5.8,-0.1,17.1,32.8
Luhansk,2018-03-17,0.97,4.2,7.9,0.2,29.4,59.0
Luhansk,2018-03-18,0.39,-3.2,5.3,-8.4,21.5,41.4
Luhansk,2018-03-19,0.42,-8.3,-7.3,-9.4,23.9,46.8
Luhansk,2018-03-20,0.59,-6.8,-1.8,-10.4,17.7,33.1
Luhansk,2018-03-21,0.56,-1.0,2.8,-3.6,30.7,57.6
Luhansk,2018-03-22,0.93,-2.4,0.3,-5.1,26.8,51.5
Luhansk,2018-03-23,1.77,-1.6,3.8,-7.3,13.7,28.1
Luhansk,2018-03-24,0.89,-0.5,1.7,-2.3,18.9,38.9
Luhansk,2018-03-25,1.79,-0.9,4.8,-5.0,10.8,20.9
Luhansk,2018-03-26,2.06,1.3,7.8,-4.8,15.1,32.8
Luhansk,2018-03-27,1.12,5.8,12.8,-1.4,24.9,54.7
Luhansk,2018-03-28,1.08,3.6,8.1,-0.6,19.3,35.6
Luhansk,2018-03-29,1.18,2.2,7.8,-2.4,19.7,38.9
Luhansk,2018-03-30,1.43,2.2,6.4,-1.1,15.0,27.4
Luhansk,2018-03-31,1.97,4.1,10.5,-1.5,20.6,41.0
Luhansk,2018-04-01,2.89,9.4,16.0,3.9,24.4,49.0
Luhansk,2018-04-02,1.62,8.2,11.6,5.1,24.0,47.5
Luhansk,2018-04-03,1.17,6.0,8.3,3.7,24.9,48.6
Luhansk,2018-04-04,2.53,6.5,12.8,-0.7,17.8,35.3
Luhansk,2018-04-05,2.2,9.1,15.4,5.1,10.5,18.4
Luhansk,2018-04-06,3.02,9.8,18.1,2.1,14.0,27.7
Luhansk,2018-04-07,3.15,10.6,18.0,3.8,17.9,35.3
Luhansk,2018-04-08,3.15,9.4,15.1,3.5,15.1,31.7
Luhansk,2018-04-09,3.62,9.7,17.1,3.0,17.9,36.4
Luhansk,2018-04-10,4.11,11.4,19.0,5.0,24.6,49.0
Luhansk,2018-04-11,3.58,13.7,21.7,5.6,16.7,28.4
Luhansk,2018-04-12,3.14,10.1,15.5,4.8,19.7,37.4
Luhansk,2018-04-13,2.91,8.5,13.9,3.4,12.7,26.6
Luhansk,2018-04-14,3.38,7.7,13.9,1.5,19.2,40.0
Luhansk,2018-04-15,3.3,8.1,14.8,0.3,12.6,21.6
Luhansk,2018-04-16,3.01,11.4,17.7,5.8,17.9,37.8
Luhansk,2018-04-17,3.25,14.3,21.6,6.4,10.5,22.7
Luhansk,2018-04-18,3.03,15.0,21.9,10.1,23.3,46.4
Luhansk,2018-04-19,1.61,10.3,12.4,8.6,26.7,51.5
Luhansk,2018-04-20,1.31,9.2,12.1,7.5,29.1,62.6
Luhansk,2018-04-21,3.81,11.7,18.0,4.2,24.0,43.9
